16_channel_volume;0;2418190;5.75535
16_channel_volume;1;1910140;2.32166
16_channel_volume;2;1985808;2.3366
16_channel_volume;3;423402;2.50345
chorus;0;9011169;0.362658
chorus;1;10594341;0.276245
chorus;2;6322684;0.644048
chorus;3;5772872;0.579948
chorusForBrowser;0;9011169;0.374617
chorusForBrowser;1;10594341;0.27434
chorusForBrowser;2;6322684;0.662464
chorusForBrowser;3;5772872;0.579704
echoForBrowser;0;428185;0.268075
echoForBrowser;1;389647;0.252874
echoForBrowser;2;280174;0.302376
echoForBrowser;3;275450;0.254517
chorus;0;9011169;0.363065
chorus;1;10594341;0.274168
chorus;2;6322684;0.643441
chorus;3;5772872;0.597018
effectsForBrowser;0;110639532;3.27289
effectsForBrowser;1;118099951;2.68934
effectsForBrowser;2;89495067;3.34131
effectsForBrowser;3;84681168;2.68432
flanger;0;375777;0.415342
flanger;1;487021;0.428226
flanger;2;375669;0.440022
flanger;3;372050;0.415019
freeverb;0;1465187;0.988435
freeverb;1;1437704;1.09622
freeverb;2;1505745;1.31638
freeverb;3;830893;1.56699
flanger;0;375777;0.453769
flanger;1;487021;0.454133
flanger;2;375669;0.414813
flanger;3;372050;0.408909
flangerForBrowser;0;375777;0.415979
flangerForBrowser;1;487021;0.427479
flangerForBrowser;2;375669;0.427065
flangerForBrowser;3;372050;0.414797
freeverb;0;1465187;0.991768
freeverb;1;1437704;1.09745
freeverb;2;1505745;1.27349
freeverb;3;830893;1.52813
freeverbForBrowser;0;1465187;0.992783
freeverbForBrowser;1;1437704;1.11852
freeverbForBrowser;2;1505745;1.28415
freeverbForBrowser;3;830893;1.52237
sawtooth_synth;0;56650;0.181638
sawtooth_synth;1;76647;0.175332
sawtooth_synth;2;45869;0.078277
sawtooth_synth;3;45797;0.078361
sine_synth;0;7636;0.110987
sine_synth;1;13675;0.101995
sine_synth;2;7841;0.096797
sine_synth;3;7104;0.104296
virtualAnalog;0;244352306;7.12359
virtualAnalog;1;239437220;6.46269
virtualAnalog;2;;
virtualAnalog;3;229505624;6.11378
virtualAnalogForBrowser;0;254834975;6.64488
virtualAnalogForBrowser;1;248478088;6.14765
virtualAnalogForBrowser;2;;
virtualAnalogForBrowser;3;239218397;5.90801
virtualAnalogWithEffectsForBrowser;0;254834975;6.63495
virtualAnalogWithEffectsForBrowser;1;248462243;5.95399
virtualAnalogWithEffectsForBrowser;2;;
virtualAnalogWithEffectsForBrowser;3;239218397;6.77678
volume;0;2746;0.06542
volume;1;4982;0.065482
volume;2;1058;0.073007
volume;3;910;0.07452
acGuitar;0;903158843;8.88814
acGuitar;1;814186834;10.4722
acGuitar;2;843958315;9.45216
acGuitar;3;645701199;7.94085
elecGuitarEffect;0;160304638;2.58783
elecGuitarEffect;1;197734596;3.28508
elecGuitarEffect;2;101934580;3.2258
elecGuitarEffect;3;81797541;3.3817
myEffect;0;143431505;2.3724
myEffect;1;179483631;2.87986
myEffect;2;90385745;2.3353
myEffect;3;72557579;3.11031
reverb;0;143431505;2.45029
reverb;1;179483631;3.02172
reverb;2;90385745;2.33819
reverb;3;72557579;3.04535
bells;0;213298795;4.34883
bells;1;211242947;3.58863
bells;2;219937622;3.92587
bells;3;175379556;3.76371
bowed;0;4545983;1.12069
bowed;1;4684329;1.0172
bowed;2;3057170;1.03099
bowed;3;2849488;1.08929
brass;0;3917453;1.38836
brass;1;4398619;1.17319
brass;2;3027030;1.2478
brass;3;2409549;1.12948
clarinet;0;5296252;1.32784
clarinet;1;6837312;1.28065
clarinet;2;4040995;1.35197
clarinet;3;3731423;1.32634
crazyGuiro;0;3474046;0.712166
crazyGuiro;1;4545253;1.08214
crazyGuiro;2;3159558;0.644667
crazyGuiro;3;3014665;0.65124
drums;0;41136308;1.66943
drums;1;45006637;0.830607
drums;2;35171965;1.61535
drums;3;32259428;0.944084
dubDub;0;588089;0.975905
dubDub;1;678895;0.899372
dubDub;2;505226;0.94993
dubDub;3;502617;0.960693
elecGuitar;0;13042812;2.84192
elecGuitar;1;13568243;2.53939
elecGuitar;2;11952747;2.81716
elecGuitar;3;10815581;2.23276
fm;0;246140;0.241774
fm;1;237539;0.261649
fm;2;168962;0.255952
fm;3;167331;0.24841
frog;0;349076;0.828536
frog;1;426645;0.773792
frog;2;246225;0.728697
frog;3;235881;0.768753
harp;0;92144;0.102025
harp;1;94803;0.10203
harp;2;57521;0.102027
harp;3;54404;0.104704
midiOnly;0;333620;0.267949
midiOnly;1;336574;0.275159
midiOnly;2;233073;0.265265
midiOnly;3;237595;0.264765
multiSynth;0;2172109;1.10007
multiSynth;1;2415103;1.021
multiSynth;2;2026010;1.19582
multiSynth;3;1990227;1.21382
toy;0;624966;1.23316
toy;1;652048;1.17316
toy;2;535260;1.15799
toy;3;504579;1.14441
trumpet;0;385059;0.799161
trumpet;1;468249;0.807275
trumpet;2;338778;0.836419
trumpet;3;331099;0.836141
turenas;0;2095887;0.514744
turenas;1;2254303;0.515526
turenas;2;1600201;0.549441
turenas;3;1147381;0.533173
violin2;0;379446238;7.20998
violin2;1;357821446;5.50846
violin2;2;346378582;5.62409
violin2;3;226740379;6.87477
violin;0;390959168;6.9832
violin;1;364026968;5.68342
violin;2;356299543;5.81929
violin;3;232561802;7.00607
vocal;0;3048339783;15.5337
vocal;1;3686238269;13.6064
vocal;2;2700907592;14.8593
vocal;3;2134972461;14.5824
panpot;0;659;0.015678
panpot;1;581;0.016263
panpot;2;148;0.016318
panpot;3;164;0.016322
spat;0;876532;0.275398
spat;1;898866;0.27797
spat;2;539942;0.364284
spat;3;122085;0.253294
